nombre,link,direccion,tipo,categoria,telefono,email,web
RESTAURANTE ASIATICO OSAKA SUSHI XING LONG,https://www.turismo.gal/recurso/-/detalle/161205000013/restaurante-asiatico-osaka-sushi-xing-long?langId=es_ES&tp=24&ctre=142,"Calle Do Rouco, nº 4 36002 Pontevedra - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,,,
RESTAURANTE BODEGÓN ARCA,https://www.turismo.gal/recurso/-/detalle/280382612/restaurante-bodegon-arca?langId=es_ES&tp=24&ctre=142,"Gerardo Álvarez Limeses, nº 9 36001 Pontevedra - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,+34 986 845 719,,
RESTAURANTE DOÑA PETRO,https://www.turismo.gal/recurso/-/detalle/181127000268/restaurante-dona-petro?langId=es_ES&tp=24&ctre=142,"San Pedro de Tomeza, nº 27 36157 Pontevedra - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,+34 666 094 153,chefodelinzorrilla5@gmail.com,
RESTAURANTE GALICIA PALACE,https://www.turismo.gal/recurso/-/detalle/240520000405/restaurante-galicia-palace?langId=es_ES&tp=24&ctre=142,"Avenida De Vigo, nº 3 36003 Pontevedra - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,+34 986 864 411,reservas@galiciapalace.com,http://www.galiciapalace.com/
RESTAURANTE HONG KONG,https://www.turismo.gal/recurso/-/detalle/15472/restaurante-hong-kong?langId=es_ES&tp=24&ctre=142,"Calle Eduardo Pondal, nº 3 36003 Pontevedra - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,+34 626 961 191,info@vedramos.com,
RESTAURANTE NONNA CLARA,https://www.turismo.gal/recurso/-/detalle/15559/restaurante-nonna-clara?langId=es_ES&tp=24&ctre=142,"Calle Santa Clara , nº 29 36002 Pontevedra - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,+34 986 104 050,carlitosblan@gmail.com,
RESTAURANTE O MUELLE,https://www.turismo.gal/recurso/-/detalle/11598/restaurante-o-muelle?langId=es_ES&tp=24&ctre=142,"Calle Puente, nº 17 36002 Pontevedra - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,+34 674 017 468,susanapazosloureiro@gmail.com,
RESTAURANTE PIZZERIA LA TAGLIATELLA,https://www.turismo.gal/recurso/-/detalle/180622000501/restaurante-pizzeria-la-tagliatella?langId=es_ES&tp=24&ctre=142,"Calle Cobián Roffignac, nº 6 36002 Pontevedra - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,+34 986 112 820,tglp@norfoodgalicia.com,
RESTAURANTE SAN MIGUEL,https://www.turismo.gal/recurso/-/detalle/15894/restaurante-san-miguel?langId=es_ES&tp=24&ctre=142,"Pazos, nº 74 36158 Pontevedra - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,+34 661 080 357,lucia.iglesias.lci@gmail.com,
RÍA DE VIGO,https://www.turismo.gal/recurso/-/detalle/9676/ria-de-vigo?langId=es_ES&tp=3&ctre=14,Pontevedra,Ría,,,,
RIANXO,https://www.turismo.gal/recurso/-/detalle/11692/rianxo?langId=es_ES&tp=24&ctre=142,"Plaza Da Leña , nº 6 36002 Pontevedra - Pontevedra",Restaurante,3º Categoría - 2 Tenedores,+34 986 855 211,,
RÍAS BAJAS,https://www.turismo.gal/recurso/-/detalle/1985/rias-bajas?langId=es_ES&tp=22&ctre=129,"Calle Daniel de la Sota Valdecilla , nº 7 36001 Pontevedra - Pontevedra",Hotel,3 Estrellas,+34 986 855 100,contacto@hotelriasbajas.com,http://www.hotelriasbajas.com/
"RINCÓN MEXICANO, EL",https://www.turismo.gal/recurso/-/detalle/11696/rincon-mexicano-el?langId=es_ES&tp=24&ctre=142,"RÚA NOVA DE ARRIBA, , nº 11 0 Pontevedra - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,+34 986 845 251,,
RINCON PEREGRINO,https://www.turismo.gal/recurso/-/detalle/200103000024/rincon-peregrino-?langId=es_ES&tp=1001549&ctre=40000240,"Calle Eduardo Pondal , nº 9 36003 Pontevedra - Pontevedra",Café bar,,,dayne@asesoriaemprendedor.es,https://www.caylu.es/boxantar
RÍO LÉREZ,https://www.turismo.gal/recurso/-/detalle/16821/rio-lerez?langId=es_ES&tp=1&ctre=9,Pontevedra,ZEC,Red natura 2000,,,
RÍO LÉREZ,https://www.turismo.gal/recurso/-/detalle/190529000510/rio-lerez?langId=es_ES&tp=40003930&ctre=40000140,Pontevedra - Pontevedra,Naturaleza en el Camino,,,,
RIZOS,https://www.turismo.gal/recurso/-/detalle/v-po-005296/rizos?langId=es_ES&tp=1001549&ctre=40000240,R/CRUZ ROJA 18 PONTEVEDRA 0 Pontevedra - Pontevedra,Café bar,,,,
ROMÁN,https://www.turismo.gal/recurso/-/detalle/15605/roman?langId=es_ES&tp=24&ctre=142,"Avenida Augusto García Sánchez , nº 12 36003 Pontevedra - Pontevedra",Restaurante,3º Categoría - 2 Tenedores,+34 986 843 560,restaurante@casaroman.com,http://www.casaroman.com/
ROOM,https://www.turismo.gal/recurso/-/detalle/35021/room?langId=es_ES&tp=22&ctre=129,"Calle Profesor Filgueira Valverde , nº 10 36004 Pontevedra - Pontevedra",Hotel,2 Estrellas,+34 986 869 550,reservas@hotelroompontevedra.com,http://www.hotelroompontevedra.com/
ROSSLI,https://www.turismo.gal/recurso/-/detalle/170503000013/rossli-?langId=es_ES&tp=24&ctre=142,"Calle Estrada, nº 4 36004 Pontevedra - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,+34 604 365 801,felipeheidy@gmail.com,
RÚAS,https://www.turismo.gal/recurso/-/detalle/2501/ruas?langId=es_ES&tp=22&ctre=129,"Calle Padre Sarmiento , nº 20 36002 Pontevedra - Pontevedra",Hotel,1 Estrella,+34 986 846 416,hotelruas@gmail.com,
RÚAS,https://www.turismo.gal/recurso/-/detalle/34504/ruas?langId=es_ES&tp=24&ctre=142,"Calle FIGUEROA, nº 35 36002 Pontevedra - Pontevedra",Restaurante,3º Categoría - 2 Tenedores,+34 986 846 416,hotelruas@terra.es,
RUAS,https://www.turismo.gal/recurso/-/detalle/v-po-006523/ruas?langId=es_ES&tp=1001549&ctre=40000240,FIGUEROA 37 PONTEVEDRA 36002 Pontevedra - Pontevedra,Café bar,,,,
RUINAS DE SANTO DOMINGO,https://www.turismo.gal/recurso/-/detalle/3261/ruinas-de-santo-domingo?langId=es_ES&tp=8&ctre=34,Calle Montero Rios 36001 Pontevedra - Pontevedra,Convento,,,,http://www.museo.depo.es/museo/edificios/ga.01050001.html
RULA CERVECERÍA,https://www.turismo.gal/recurso/-/detalle/c-po-001162/rula-cerveceria?langId=es_ES&tp=1001550&ctre=40000242,"Calle Naranxo , nº 25 36002 Pontevedra - Pontevedra",Cafetería,,+34 651 108 426,moisesdigon@gmail.com,
RUMORE LOUNGE-PUB,https://www.turismo.gal/recurso/-/detalle/v-po-002260/rumore-lounge-pub?langId=es_ES&tp=1001549&ctre=40000240,RUA VIRGEN DEL CAMINO NÚM. 9 36001 Pontevedra - Pontevedra,Café bar,,,,
SALA KARMA,https://www.turismo.gal/recurso/-/detalle/v-po-005294/sala-karma?langId=es_ES&tp=1001549&ctre=40000240,"Calle Marques de Riestra, nº 34 36001 Pontevedra - Pontevedra",Café bar,,,,
SALA ZENNET,https://www.turismo.gal/recurso/-/detalle/241001000020/sala-zennet?langId=es_ES&tp=1001549,"Avenida Uruguay (Club Naval), nº s/n 36001 Pontevedra - Pontevedra",Café Bar,,,JAVIMORILUANCO@GMAIL.COM,
SALÓN DO LIBRO INFANTIL E XUVENIL,https://www.turismo.gal/recurso/-/detalle/280381738/salon-do-libro-infantil-e-xuvenil?langId=es_ES&tp=49&ctre=281,Lugar Pazo de Congresos e Exposicións 36005 Pontevedra - Pontevedra,Feria especializada,,,,
"SAN BLAS, PARRILLADA",https://www.turismo.gal/recurso/-/detalle/11715/san-blas-parrillada?langId=es_ES&tp=24&ctre=142,"Rúa de San Blas, nº 34 36143 Pontevedra - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,+34 986 846 419,,
SAN FRANCISCO,https://www.turismo.gal/recurso/-/detalle/3267/san-francisco?langId=es_ES&tp=8&ctre=34,"Plaza da Ferrería, nº s/n 36002 Pontevedra - Pontevedra",Convento,,+34 986 851 113,,
SAN SALVADOR DE LÉREZ,https://www.turismo.gal/recurso/-/detalle/3693/san-salvador-de-lerez?langId=es_ES&tp=8&ctre=33,36156 Pontevedra - Pontevedra,Monasterio,,,,
SANTA CLARA,https://www.turismo.gal/recurso/-/detalle/15830/santa-clara?langId=es_ES&tp=24&ctre=142,"Santa Clara, 33 36002 Pontevedra - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,,,
SANTA CLARA,https://www.turismo.gal/recurso/-/detalle/33303/santa-clara?langId=es_ES&tp=67&ctre=135,"Calle Santa Clara , nº 31 36362 Pontevedra - Pontevedra",Pensión,1 estrella,+34 986 846 820,info@pensionsantaclara.es,
SANTA CLARA,https://www.turismo.gal/recurso/-/detalle/4587/santa-clara?langId=es_ES&tp=8&ctre=34,"Santa Clara, nº s/n 36002 Pontevedra - Pontevedra",Convento,,,,
SANTA CRISTINA,https://www.turismo.gal/recurso/-/detalle/v-po-007433/santa-cristina?langId=es_ES&tp=1001549&ctre=40000240,"BAJADA SANTA CRISTINA, 16 0 Pontevedra - Pontevedra",Café bar,,,,
SANTA MARÍA,https://www.turismo.gal/recurso/-/detalle/11724/santa-maria?langId=es_ES&tp=24&ctre=142,"Avda. Santa María, 18 36002 Pontevedra - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,+34 986 852 696,,
SANTA ROSA,https://www.turismo.gal/recurso/-/detalle/v-po-007700/santa-rosa?langId=es_ES&tp=1001549&ctre=40000240,"Calle A Seca, nº 18 36002 Pontevedra - Pontevedra",Café bar,,,cancer_1316@hotmail.com,
SANTYAGO BY BORONA,https://www.turismo.gal/recurso/-/detalle/c-po-000712/santyago-by-borona?langId=es_ES&tp=1001550&ctre=40000242,"Calle Juan Bautista Andrade, nº 5 36005 Pontevedra - Pontevedra",Cafetería,,+34 629 304 350,boronaponte@hotmail.com,
SAVOY RESTOBAR,https://www.turismo.gal/recurso/-/detalle/v-po-009260/savoy-restobar?langId=es_ES&tp=1001549&ctre=40000240,"Plaza OURENSE , nº 2 36002 Pontevedra - Pontevedra",Café bar,,,,
SCANDALE,https://www.turismo.gal/recurso/-/detalle/v-po-001929/scandale?langId=es_ES&tp=1001549&ctre=40000240,"Calle Isabel II , nº 7 36002 Pontevedra - Pontevedra",Café bar,,,,
SEARA,https://www.turismo.gal/recurso/-/detalle/240429000578/seara?langId=es_ES&tp=1001549&ctre=40000240,"Calle Echegaray, nº 27 36002 Pontevedra - Pontevedra",Café bar,,+34 620 123 964,ASESORIA@LOPEZTOUCEDA.COM,
SEDE PRINCIPAL DO CONCELLO DE PONTEVEDRA,https://www.turismo.gal/recurso/-/detalle/26199/sede-principal-do-concello-de-pontevedra?langId=es_ES&tp=9&ctre=39,Calle Michelena 36002 Pontevedra - Pontevedra,Edificio singular,,,,
SEMPLICE,https://www.turismo.gal/recurso/-/detalle/v-po-003783/semplice?langId=es_ES&tp=1001549&ctre=40000240,"SAN BARTOLOMEU, nº 1 36002 Pontevedra - Pontevedra",Café bar,,,AUDYGEN@ECONOMISTAS.ORG,
SENDA FLUVIAL DO RÍO LÉREZ,https://www.turismo.gal/recurso/-/detalle/210514000437/senda-fluvial-do-rio-lerez?langId=es_ES&tp=40004370,Pontevedra - Pontevedra,Paseos,,,,
SIBUYA PONTEVEDRA,https://www.turismo.gal/recurso/-/detalle/210404000004/sibuya-pontevedra?langId=es_ES&tp=24&ctre=142,"Calle Michelena, nº 9 36001 Pontevedra - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,,javier.romero@iurbanfood.com,
SIDRERIA MONTAÑÉS,https://www.turismo.gal/recurso/-/detalle/c-po-000900/sidreria-montanes?langId=es_ES&tp=1001550&ctre=40000242,"Calle González Zúñiga , nº 6 36001 Pontevedra - Pontevedra",Cafetería,,+34 986 101 594,,
SILATHE,https://www.turismo.gal/recurso/-/detalle/v-po-008898/silathe?langId=es_ES&tp=1001549&ctre=40000240,"Calle Benito Corbal, nº 43 36001 Pontevedra - Pontevedra",Café bar,,,,
SKALA,https://www.turismo.gal/recurso/-/detalle/v-po-006561/skala?langId=es_ES&tp=1001549&ctre=40000240,"Calle Oliva, nº 14 36002 Pontevedra - Pontevedra",Café bar,,,carmenargibayiglesias@gmail.com,
SKALA II,https://www.turismo.gal/recurso/-/detalle/v-po-005736/skala-ii?langId=es_ES&tp=1001549&ctre=40000240,"Avenida De Vigo, nº 13 36003 Pontevedra - Pontevedra",Café bar,,,carmenargibayiglesias@gmail.com,
SLOW CITY HOSTEL PONTEVEDRA,https://www.turismo.gal/recurso/-/detalle/150901000002/slow-city-hostel-pontevedra?langId=es_ES&tp=1000100&ctre=1000120,"Calle Amargura, nº 5 36002 Pontevedra - Pontevedra",Albergue Turístico,,+34 631 062 896,,
SMÖOY,https://www.turismo.gal/recurso/-/detalle/210708000160/smo-oy?langId=es_ES&tp=1001549&ctre=40000240,"Calle Dos Soportales, nº 5 36001 Pontevedra - Pontevedra",Café bar,,,,
SONATA,https://www.turismo.gal/recurso/-/detalle/v-po-005023/sonata?langId=es_ES&tp=1001549&ctre=40000240,"R/PEREGRINA, 66 0 Pontevedra - Pontevedra",Café bar,,,,
SONATA DOS,https://www.turismo.gal/recurso/-/detalle/v-po-006417/sonata-dos?langId=es_ES&tp=1001549&ctre=40000240,"Calle Rosalía de Castro, nº 50 36001 Pontevedra - Pontevedra",Café bar,,,,
SONORA,https://www.turismo.gal/recurso/-/detalle/v-po-007801/sonora?langId=es_ES&tp=1001549&ctre=40000240,"Calle José Casal, nº 6 36001 Pontevedra - Pontevedra",Café bar,,,ikerdacasa@gmail.com,
SOPA DE GALLO,https://www.turismo.gal/recurso/-/detalle/151221000046/sopa-de-gallo?langId=es_ES&tp=1001549&ctre=40000240,"Calle Dona Tareixa, nº 2 36002 Pontevedra - Pontevedra",Café bar,,,,
SOPORTALES,https://www.turismo.gal/recurso/-/detalle/v-po-006999/soportales?langId=es_ES&tp=1001549&ctre=40000240,"Calle Rúa Soportales (Herreria), nº 5 - 7 36001 Pontevedra - Pontevedra",Café bar,,,,
SOUL BEER,https://www.turismo.gal/recurso/-/detalle/v-po-008276/soul-beer?langId=es_ES&tp=1001549&ctre=40000240,"Calle Isabel II, nº 24 36002 Pontevedra - Pontevedra",Café bar,,,soulbeerpontevedra@gmail.com,
SOULFOOD,https://www.turismo.gal/recurso/-/detalle/210328002087/soulfood?langId=es_ES&tp=1001549&ctre=40000240,"Rúa Da Ponte, nº 9 36002 Pontevedra - Pontevedra",Café bar,,,soulbeerpontevedra@gmail.com,
SPABILATE SPA URBANO,https://www.turismo.gal/recurso/-/detalle/259034111/spabilate-spa-urbano?langId=es_ES&tp=85&ctre=172,"San Antoniño, 6-8 Pontevedra - Pontevedra",Empresas de actividades deportivas,,,info@spabilate.net,http://www.spabilate.net/
STOCK PONTEVEDRA – SALÓN DE OPORTUNIDADES,https://www.turismo.gal/recurso/-/detalle/280381735/stock-pontevedra-salon-de-oportunidades?langId=es_ES&tp=49&ctre=281,Lugar Pazo de Congresos e Exposicións 36005 Pontevedra - Pontevedra,Feria especializada,,,info@zonamonumental.es,
STRATOS,https://www.turismo.gal/recurso/-/detalle/c-po-000456/stratos?langId=es_ES&tp=1001550&ctre=40000242,"Paseo De Colón , nº 20 36361 Pontevedra - Pontevedra",Cafetería,,,,
SUSHI 8,https://www.turismo.gal/recurso/-/detalle/260637092/sushi-8?langId=es_ES&tp=24&ctre=142,"Calle Filgueira Valverde, nº 8 36004 Pontevedra - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,+34 886 907 819,,
TABERNA A PALLOTA,https://www.turismo.gal/recurso/-/detalle/v-po-000919/taberna-a-pallota?langId=es_ES&tp=1001549&ctre=40000240,"Calle Luis Otero, nº 5 36005 Pontevedra - Pontevedra",Café bar,,,,
TABERNA DE FELIX,https://www.turismo.gal/recurso/-/detalle/v-po-001138/taberna-de-felix?langId=es_ES&tp=1001549&ctre=40000240,R/FIGUEROA 10 0 Pontevedra - Pontevedra,Café bar,,,,
TABERNA SAUDADE,https://www.turismo.gal/recurso/-/detalle/v-po-001644/taberna-saudade?langId=es_ES&tp=1001549&ctre=40000240,"Calle Princesa, nº 8 36002 Pontevedra - Pontevedra",Café bar,,,rosanaescobararanda1963@gmail.com,
TABULA RASA,https://www.turismo.gal/recurso/-/detalle/v-po-005941/tabula-rasa?langId=es_ES&tp=1001549&ctre=40000240,"R/ MARQUESA, 4 BX 36001 Pontevedra - Pontevedra",Café bar,,,,
TAMANACO,https://www.turismo.gal/recurso/-/detalle/v-po-006229/tamanaco?langId=es_ES&tp=1001549&ctre=40000240,R/BLANCO PORTO 2 PONTEVEDRA 0 Pontevedra - Pontevedra,Café bar,,,,
TANGO ARGENTINO,https://www.turismo.gal/recurso/-/detalle/11730/tango-argentino?langId=es_ES&tp=24&ctre=142,"ALEMAÑA - MONTEPORREIRO, 4 36163 Pontevedra - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,+34 986 843 785,,
TAPERIA DÜKELA,https://www.turismo.gal/recurso/-/detalle/190315000162/taperia-du-kela?langId=es_ES&tp=1001549&ctre=40000240,"Calle Figueroa, nº 21 36002 Pontevedra - Pontevedra",Café bar,,,,
TAPERIA O CAMIÑO,https://www.turismo.gal/recurso/-/detalle/v-po-007976/taperia-o-camino?langId=es_ES&tp=1001549&ctre=40000240,"Calle Peregrina, nº 39-41 36003 Pontevedra - Pontevedra",Café bar,,,,
TEATRO PRINCIPAL PONTEVEDRA,https://www.turismo.gal/recurso/-/detalle/15951/teatro-principal-pontevedra?langId=es_ES&tp=95&ctre=187,"Charino, s/n 36001 Pontevedra - Pontevedra",Grandes Recintos,Otros,+34 986 851 932,coordinación@pazodacultura.org,http://www.pazodacultura.org/
TELEPIZZA,https://www.turismo.gal/recurso/-/detalle/r-po-003625/telepizza?langId=es_ES&tp=24&ctre=142,RÚA JOSÉ MALVAR FIGUEROA 1 BAIXO 0 Pontevedra - Pontevedra,Restaurante,4ª Categoría - 1 Tenedor,,,
TERRA,https://www.turismo.gal/recurso/-/detalle/231128000451/terra?langId=es_ES&tp=24&ctre=142,"Plaza Pedreira, nº 8 36002 Pontevedra - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,,contabilidad@larino.com,
TERRA VIAXES,https://www.turismo.gal/recurso/-/detalle/280376112/terra-viaxes?langId=es_ES&tp=73&ctre=153,"JAVIER PUIG LLAMAS, 7 BAIXO 36001 Pontevedra - Pontevedra",Agencia de viajes,,+34 986 845 623,erikapsenra@hotmail.com,
TERTULIA,https://www.turismo.gal/recurso/-/detalle/v-po-007460/tertulia?langId=es_ES&tp=1001549&ctre=40000240,"ECHEGARAY, 19 2 Pontevedra - Pontevedra",Café bar,,,,
THE BASSET BEER CLUB,https://www.turismo.gal/recurso/-/detalle/v-po-009859/the-basset-beer-club?langId=es_ES&tp=1001549&ctre=40000240,AV. DE SANTA MARIA Nº 4 36002 Pontevedra - Pontevedra,Café bar,,,,
THELOSTTOURIST,https://www.turismo.gal/recurso/-/detalle/180620000451/thelosttourist?langId=es_ES&tp=85&ctre=172,"Calle Sierra, nº 15 36001 Pontevedra - Pontevedra",Empresas de actividades deportivas,,,,
TÍO BRAULIO,https://www.turismo.gal/recurso/-/detalle/15677/tio-braulio?langId=es_ES&tp=24&ctre=142,"Lg. O Pazo , nº 9 36164 Pontevedra - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,+34 986 861 015,,
TRASMALLO RESTAURANTE,https://www.turismo.gal/recurso/-/detalle/r-po-003209/trasmallo-restaurante?langId=es_ES&tp=24&ctre=142,"Calle Figueroa, nº 14 36002 Pontevedra - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,+34 649 110 696,,
TRES CORONAS,https://www.turismo.gal/recurso/-/detalle/240306000086/tres-coronas?langId=es_ES&tp=1001549&ctre=40000240,"MARIA VICTORIA MORENO, nº 55 36003 Pontevedra - Pontevedra",Café bar,,+34 680 172 455,trescoronaspontevedra@gmail.com,
TRIANA,https://www.turismo.gal/recurso/-/detalle/210307000535/triana?langId=es_ES&tp=1001549&ctre=40000240,"Calle Da Estación, nº 1 36003 Pontevedra - Pontevedra",Café bar,,,,
TRIP LOVERS,https://www.turismo.gal/recurso/-/detalle/240424000465/trip-lovers?langId=es_ES&tp=73&ctre=153,,Agencia de viajes,,,triploverstours@gmail.com,https://triplovers.es/
TRONCO,https://www.turismo.gal/recurso/-/detalle/170508000037/tronco?langId=es_ES&tp=1001549&ctre=40000240,"Avenida MATOS - URB. PONTEMUIÑOS, nº 4 36153 Pontevedra - Pontevedra",Café bar,,,,
TROPICANA,https://www.turismo.gal/recurso/-/detalle/v-po-005628/tropicana?langId=es_ES&tp=1001549&ctre=40000240,"Calle Benito Corbal, nº 14 36001 Pontevedra - Pontevedra",Café bar,,,,
TURKISH KEBAB,https://www.turismo.gal/recurso/-/detalle/v-po-009679/turkish-kebab?langId=es_ES&tp=1001549&ctre=40000240,"Calle Real, nº 22 36002 Pontevedra - Pontevedra",Café bar,,,,
TUROQUA HOSTEL,https://www.turismo.gal/recurso/-/detalle/230308000188/turoqua-hostel?langId=es_ES&tp=1000100&ctre=1000120,"Calle Sarmiento, nº 7 36002 Pontevedra - Pontevedra",Albergue Turístico,,,info@hostelpontevedra.es,http://www.hostelpontevedra.es/
UFO CLUB,https://www.turismo.gal/recurso/-/detalle/v-po-009865/ufo-club?langId=es_ES&tp=1001549&ctre=40000240,R/ SAN NICOLAS S/N 36001 Pontevedra - Pontevedra,Café bar,,,,
UMAMI POKE,https://www.turismo.gal/recurso/-/detalle/190919000124/umami-poke?langId=es_ES&tp=1001549&ctre=40000240,"Calle Sierra (Mercado de Abastos), nº 5 - Posto 37 - 39 C 36001 Pontevedra - Pontevedra",Café bar,,,,
UMAMI POKE RESTOBAR,https://www.turismo.gal/recurso/-/detalle/v-po-000862/umami-poke-restobar?langId=es_ES&tp=1001549&ctre=40000240,"Calle Valentín Escudero, nº 2 36002 Pontevedra - Pontevedra",Café bar,,,pokeumami@gmail.com,
V CAFE & COPAS,https://www.turismo.gal/recurso/-/detalle/230215000234/v-cafe-copas?langId=es_ES&tp=1001549&ctre=40000240,"Calle Licenciado Francisco de Paula, nº 6 36002 Pontevedra - Pontevedra",Café bar,,,yangomasa@gmail.com,
V JAZZ CAFE,https://www.turismo.gal/recurso/-/detalle/v-po-009058/v-jazz-cafe?langId=es_ES&tp=1001549&ctre=40000240,"Calle Licenciado F. Paula Cousiño, nº 26 36002 Pontevedra - Pontevedra",Café bar,,,,
VAGALUME CAFE BAR,https://www.turismo.gal/recurso/-/detalle/c-po-001118/vagalume-cafe-bar?langId=es_ES&tp=1001550&ctre=40000242,"Avenida María Victoria Moreno, nº 15 36003 Pontevedra - Pontevedra",Cafetería,,+34 642 112 846,VAGALUMECAFEBAR@GMAIL.COM,
VALERIAS PIZZERÍA,https://www.turismo.gal/recurso/-/detalle/250304000023/valerias-pizzeria?langId=es_ES&tp=24&ctre=142,"Calle Sarmiento, nº 9 36002 Pontevedra - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,+34 663 085 191,roplatag@gmail.com,
VELVET COCTEL BAR,https://www.turismo.gal/recurso/-/detalle/v-po-009224/velvet-coctel-bar?langId=es_ES&tp=1001549&ctre=40000240,"Plaza Das Rodas, nº 6 36630 Pontevedra - Pontevedra",Café bar,,,VELVET@COCTELBAR.COM,
VENTÍN,https://www.turismo.gal/recurso/-/detalle/277308969/ventin?langId=es_ES&tp=24&ctre=142,"Avenida Avenida de Lugo, nº 107 36004 Pontevedra - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,+34 986 844 700,,
VIAJES 365 DÍAS,https://www.turismo.gal/recurso/-/detalle/259675555/viajes-365-dias?langId=es_ES&tp=73&ctre=153,"Sagasta, nº 16 36001 Pontevedra - Pontevedra",Agencia de viajes,,+34 661 418 636,viajes@viajes365dias.com,https://www.viajes365dias.com/
"VIAJES ALCOTAN, S.L.",https://www.turismo.gal/recurso/-/detalle/289/viajes-alcotan-s.l.?langId=es_ES&tp=73&ctre=153,"R/ SAN JOSÉ, 2 36001 Pontevedra - Pontevedra",Agencia de viajes,,+34 986 841 050,viajesalcotan@e-savia.net,http://www.viajesalcotan.com/
VIAJES ARANY,https://www.turismo.gal/recurso/-/detalle/32666/viajes-arany?langId=es_ES&tp=73&ctre=153,"CRUZ GALLASTEGUI, 16 GALERÍAS CENTRO AZUL 0 Pontevedra - Pontevedra",Agencia de viajes,,+34 986 102 005,viajesarany@viajesarany.com,
VIAJES BEIRAMAR,https://www.turismo.gal/recurso/-/detalle/29167/viajes-beiramar-?langId=es_ES&tp=73&ctre=153,"Peregrina, nº 66 36003 Pontevedra - Pontevedra",Agencia de viajes,,+34 986 840 243,viajesbeiramar@grupogea.com,
VIAJES DARIO,https://www.turismo.gal/recurso/-/detalle/260245757/viajes-dario?langId=es_ES&tp=73&ctre=153,"Paseo de Colón , nº 12 36002 Pontevedra - Pontevedra",Agencia de viajes,,+34 986 861 543,dario@viajesdario.com,
"VIAJES DEZA, S.L.",https://www.turismo.gal/recurso/-/detalle/286/viajes-deza-s.l.?langId=es_ES&tp=73&ctre=153,"Calle Michelena, nº 25 36002 Pontevedra - Pontevedra",Agencia de viajes,,+34 986 850 462,viajesdeza@viajesdeza.com,https://www.viajesdeza.com/
"VIAJES EL CORTE INGLÉS, S. A.",https://www.turismo.gal/recurso/-/detalle/15783/viajes-el-corte-ingles-s.-a.?langId=es_ES&tp=73&ctre=153,"PRAZA DA PEREGRINA, 1 - 1.º 36001 Pontevedra - Pontevedra",Agencia de viajes,,+34 986 848 177,pontevedra@viajeseci.es,http://www.viajeselcorteingles.es/
VIAJES HALCÓN,https://www.turismo.gal/recurso/-/detalle/xg-po-000440/viajes-halcon?langId=es_ES&tp=73&ctre=153,"PRAZA SAN JOSÉ, 1 0 Pontevedra - Pontevedra",Agencia de viajes,,,,
VIAJES PONTUS VETERIS,https://www.turismo.gal/recurso/-/detalle/180115000108/viajes-pontus-veteris?langId=es_ES&tp=73&ctre=153,"Calle Peregrina, nº 14 36001 Pontevedra - Pontevedra",Agencia de viajes,,,viajespontusveteris@gmail.com,
"VIAJES RASCADO, S.L.U.",https://www.turismo.gal/recurso/-/detalle/283/viajes-rascado-s.l.u.?langId=es_ES&tp=73&ctre=153,"Calle Peregrina, nº 33 36003 Pontevedra - Pontevedra",Agencia de viajes,,+34 986 853 006,administracion@viajesrascado.com,http://www.viajesrascado.com/
VIMBIA,https://www.turismo.gal/recurso/-/detalle/211130000289/vimbia?langId=es_ES&tp=1001549&ctre=40000240,"Calle Sarmiento, nº 1 36002 Pontevedra - Pontevedra",Café bar,,,,
VINOTECA BAGOS,https://www.turismo.gal/recurso/-/detalle/v-po-009543/vinoteca-bagos?langId=es_ES&tp=1001549&ctre=40000240,"Calle Michelena, nº 20 36002 Pontevedra - Pontevedra",Café bar,,+34 986 852 460,bagossl@yahoo.es,https://www.vinotecabagos.com/
VIP WAY TRAVEL,https://www.turismo.gal/recurso/-/detalle/250714000329/vip-way-travel?langId=es_ES&tp=73&ctre=153,,Agencia de viajes,,,,https://www.vipwaytravel.com/
VIRGEN DEL CAMINO,https://www.turismo.gal/recurso/-/detalle/90/virgen-del-camino?langId=es_ES&tp=22&ctre=129,"Calle Virgen del Camino , nº 53-55 36001 Pontevedra - Pontevedra",Hotel,3 Estrellas,+34 986 855 900,reservas@hotelvirgendelcamino.com,http://www.hotelvirgendelcamino.com/
